Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,valor_hist_pp__gn,valor_rec_pp__gn,z_hist__gn,delta__gn,beta__gn,t__gn,valor_hist_pp__carbon,valor_rec_pp__carbon,z_hist__carbon,delta__carbon,beta__carbon,t__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,valor_hist_pp,valor_rec_pp
AP0111,2026-05-28 01:52:00,False,59.95947216997236,59.00811082640783,0.015866739801638448,56.50046303848369,0.5995947216997236,0.1756929522824832,0.22471232601779326,29.61168,8.6768,11.097678564,52.40962358101534,39.40062749999999,277.14095598190727,0.456403532873712,18.103944493242338,1142.146766225014,1124.2452583430543,2.7510723476112555,-0.12594346978939477,4,-1.4066373395176912,-1.476562286093603,-1.5051043543567322,-1.3746213616701897,0.1304829926865425,4.633840995542943,37953.035421306195,1.4916376497173078,111,69.61273870075898,70.280035285811,69.39358842565466,0.70280035285811,0.14098359586201786,0.1562160512798722,True,2.871040384932462,-0.2651708779634422,3.9639923279141316,35680.095419440215,57350.74569966636,76501.99070025964,1.0372455777886858,-0.24727189660379245,0.3861433603699143,0.4741124388767732,-1.9907798366253133,-0.5215469503175407,-1.4807616462326676,0.0,0.0,0.306252905719558,0.0,0.0,0.3669719344150305,-0.1328738774851712,0.021484791060990365,-0.24727189660379245,0.3861433603699143
AP0112,2026-05-28 10:10:00,False,70.280035285811,69.61273870075898,0.009494824274607946,69.39358842565466,0.70280035285811,0.14098359586201786,0.1562160512798722,37.09104,7.4405600000000005,8.24446912,53.45024063676684,41.05276577000001,277.14095598190727,0.4527211154518183,18.646581527415137,1139.9229597130416,1122.8944220675153,2.839638424004357,-0.21786520702532036,4,-1.3917876752837979,-1.5287593087698186,-1.1185115316451688,-1.2906055326654904,-0.17209400102032157,5.0468747902676965,41440.76978837188,0.6609863537511531,112,74.27826584080685,75.2067368896212,71.92181136326094,0.752067368896212,0.11336840477066262,0.13456422633312543,True,2.967728613830687,-0.3503388923642279,4.438341125274794,39872.82290599752,56947.32310227353,74202.7419407227,1.0253578584996916,0.08621237793950057,0.3635951130260488,-0.16530127898746352,-1.8845952788208762,-0.5215469503175407,-1.4807616462326676,0.0,0.0,0.028642557946127273,0.0,0.0,0.3669719344150305,-0.12578662772256505,0.020338831574983497,0.08621237793950057,0.3635951130260488
AP0113,2026-05-28 18:01:00,False,75.2067368896212,74.27826584080685,0.012345583483791436,71.92181136326094,0.752067368896212,0.11336840477066262,0.13456422633312543,38.20824,5.759600000000001,6.83643842,53.124690932794714,41.05276577,277.04004453378917,0.44632020876955797,19.195419524733445,1085.298056190789,1140.4741118075744,2.6572612131690527,-0.067968172551226,4,-1.3838829637367938,-1.446711172874305,-1.2774517172466675,-1.3649809085004194,-0.08752919125375191,4.71530853562844,41232.01608134575,1.9775794876567927,113,63.9268449257049,64.61897281426242,66.57168761416128,0.6461897281426243,0.15708538681302708,0.19672488504434868,True,2.7342972223748463,-0.16651659004399944,4.1936275774368825,40422.75297859617,56589.73799570968,68136.60753828836,1.0799704433593833,0.053146769661132374,0.3861433603699143,-0.10190217703080094,-1.9907798366253133,-0.5215469503175407,-1.4807616462326676,0.0,0.0,0.1894405705399971,0.0,0.0,0.3669719344150305,-0.1328738774851712,0.021484791060990365,0.053146769661132374,0.3861433603699143
AP0114,2026-05-29 01:56:00,False,64.61897281426242,63.9268449257049,0.01071090824279954,66.57168761416128,0.6461897281426243,0.15708538681302708,0.19672488504434868,35.7602,8.69312,10.886773540000002,53.71682960369027,41.05276577000001,276.0309300526082,0.4536784830583174,18.58028628230287,1079.258538437595,1094.5376607293738,2.8572508439810234,-0.24739460494373852,4,-1.429620666290418,-1.5393399303547475,-1.4210086821372858,-1.3385761365332967,0.08243254560398916,4.698356384005766,39482.034445107056,0.3833047945436383,114,64.39843472786895,65.30617057079391,59.95015318809327,0.6530617057079391,0.17933117655326905,0.16760711773879178,True,2.9474395640112743,-0.34543526503549005,4.0395395539770504,37621.79648886449,56720.88223256851,76847.78898919483,0.9089845234762032,0.29186351823285406,0.3745972455371737,-0.5596112067286652,-1.936406692709657,-0.5215469503175407,-1.4807616462326676,0.0,0.0,0.03605850057598595,0.0,0.0,0.3669719344150305,-0.1292447617335371,0.020897988032918056,0.29186351823285406,0.3745972455371737
AP0115,2026-05-29 09:59:00,False,65.30617057079391,64.39843472786895,0.013899694852586126,59.95015318809327,0.6530617057079391,0.17933117655326905,0.16760711773879178,32.54384,8.93656,8.352318280000002,54.2848320969154,41.05276577,276.0309300526082,0.4450218918192929,18.82271772323794,1083.7595191903692,1060.4895324871713,2.8002414963032254,-0.25150917723902944,3,-1.4816179743518754,-1.5815918428756282,-1.344144734896683,-1.3364320795212359,0.007712655375447186,4.1179791847476785,40588.93784979147,0.28514972391293103,115,70.22104856749674,71.17108673377778,67.14725879225685,0.7117108673377779,0.1363934267501689,0.15189570591205312,True,2.9166456029008567,-0.3745665582140859,3.345718733975791,38508.56503545207,57491.46046998493,77007.13747557392,1.0838168591795438,-0.3378393709263287,0.0,0.6477640617410134,0.0,-0.5215469503175407,-1.4807616462326676,0.0,0.0,0.3399759151012177,0.0,0.0,0.3669719344150305,0.0,0.0,-0.3378393709263287,0.0
AP0116,2026-05-29 17:41:00,False,71.17108673377778,70.22104856749674,0.013348653363053997,67.14725879225685,0.7117108673377779,0.1363934267501689,0.15189570591205312,34.68808,6.64768,7.4032456720000015,51.65971124349173,41.05276577000001,276.0309300526082,0.44877382740804,20.629883523387022,1045.6502330124438,1050.987265471709,2.3333951289778616,-0.09539911593161077,4,-1.2955381813741762,-1.4115410158903419,-1.0445549515318278,-1.2421226295358962,-0.1975676780040685,4.9283022999864965,41587.09578080248,1.379403969661754,116,60.67227998596772,61.25568977870816,62.831044297952054,0.6125568977870816,0.18440033809326214,0.20304276411965624,True,2.4475156575702,-0.24056412905211383,4.4079516025298915,41044.962246949115,56560.917378097634,66049.88747114957,1.0919046609731915,0.664594181873528,0.09653584009247866,-1.2742748883276833,-0.6429976288589918,-0.5215469503175407,-1.4807616462326676,0.0,0.0,-0.1563552895308648,0.0,0.0,0.3669719344150305,-0.04291664331154543,0.006939325712764762,0.664594181873528,0.09653584009247866
AP0117,2026-05-30 01:42:00,False,61.25568977870816,60.67227998596772,0.009524173098826527,62.831044297952054,0.6125568977870816,0.18440033809326214,0.20304276411965624,32.826080000000005,9.88176,10.880781920000002,52.245001442813766,41.05276577000001,275.6297972422721,0.43092513752529965,20.48251176979824,1080.298526337233,1090.6799110401757,2.3740221264811843,-0.16102356844336504,4,-1.5525900752267567,-1.638674092442,-1.324929196973109,-1.4677655714377638,-0.1428363744646548,5.274938454180962,23570.427662038284,0.7637864420475338,117,64.61636722010667,65.27657038031192,68.64451032565773,0.6527657038031193,0.15591018673349127,0.19132410946338943,True,2.4307804272164333,-0.22673323203783757,4.95993818018488,42688.50261148685,55437.93546788885,65679.84776558999,0.9421234816202988,-0.42632038053025556,0.3861433603699143,0.8174151536514459,-1.9907798366253133,-0.5215469503175407,-1.4807616462326676,0.0,0.0,-0.1860431059576476,0.0,0.0,0.3669719344150305,-0.1328738774851712,0.021484791060990365,-0.42632038053025556,0.3861433603699143
AP0118,2026-05-30 10:31:00,False,65.27657038031192,64.61636722010667,0.010113937609755286,68.64451032565773,0.6527657038031193,0.15591018673349127,0.19132410946338943,35.29176,8.42928,10.343932768,51.41235596637179,41.05276577,275.6297972422721,0.4563143851702192,20.429463765490603,1158.6820250936864,1127.6501816031316,2.601484728674754,-0.3530876361135792,4,-1.4915480280317583,-1.599845519148707,-1.2862005493911386,-1.296200191578364,-0.009999642187225488,4.422211783743812,40237.50337121905,-0.9293916324610376,118,66.71193248568531,67.34192726605917,62.903528450651855,0.6734192726605918,0.1747367886643327,0.1518439386750755,True,2.662377024238825,-0.41471482353058414,3.8694236906732495,39539.74162221962,54391.20193080223,70657.89629808364,0.9298656852914572,-0.33417239098421514,0.3792159535922661,0.6407330936951242,-1.9517715857859819,-0.5215469503175407,-1.4807616462326676,0.0,0.0,0.6135998405143734,0.0,0.0,0.3669719344150305,-0.13027028594401793,0.021063808236310756,-0.33417239098421514,0.3792159535922661
AP0119,2026-05-30 17:59:00,False,67.34192726605917,66.71193248568531,0.009355164099846052,62.903528450651855,0.6734192726605918,0.1747367886643327,0.1518439386750755,32.732,8.4932,7.380477516,52.03523682408122,41.05276577000001,275.447265115845,0.45657286667561,20.626335178475536,1101.0213462559154,1095.158311387121,3.2779497042048646,-0.2641677300647463,3,-1.488897457994648,-1.533469633471021,-1.43782659008374,-1.3562746822390557,0.08155190784468425,4.113459993126661,38207.3202495637,0.6362724035574017,119,67.99647941835006,68.49535442370555,70.40181745875891,0.6849535442370555,0.14950643077353729,0.16554002498940718,True,3.304827269535347,-0.29644911461791157,3.466418082551814,37073.121609592585,55761.52613724091,73446.44539014698,1.1001909692219332,0.06613838100094127,0.3861433603699145,-0.1268119408246435,-1.9907798366253138,-0.5215469503175407,-1.4807616462326676,0.0,0.0,0.16073377077714407,0.0,0.0,0.3669719344150305,-0.13287387748517124,0.021484791060990372,0.06613838100094127,0.3861433603699145
AP0120,2026-05-31 02:17:00,False,68.49535442370555,67.99647941835006,0.007283340739716364,70.40181745875891,0.6849535442370555,0.14950643077353729,0.16554002498940718,36.17572,7.89616,8.742971904,51.38463935422062,41.05276577,274.96051277870623,0.45943370915615606,20.12500243507925,1051.5277619754393,1007.4112865651059,3.200066990072366,-0.2919620497695554,3,-1.3784441552404232,-1.509297893520415,-1.088007568455491,-1.2648415669191977,-0.17683399846370662,4.03575693602457,38631.90691409595,0.28044649237681174,120,66.75667092196463,67.45212522669513,64.38597487413709,0.6745212522669514,0.14098574866345623,0.18449299906959235,True,3.284734189811597,-0.381362954219145,3.4566635566658435,37345.00540097159,55742.53095987531,74153.09455712304,0.9641385235167441,0.31049056537603775,0.09653584009247866,-0.5953262025345896,-0.6429976288589918,-0.5215469503175407,-1.4807616462326676,0.0,0.0,0.22669451634400298,0.0,0.0,0.3669719344150305,-0.04291664331154543,0.006939325712764762,0.31049056537603775,0.09653584009247866
AP0121,2026-05-31 09:59:00,False,67.45212522669513,66.75667092196463,0.010310339405811384,64.38597487413709,0.6745212522669514,0.14098574866345623,0.18449299906959235,33.73062,7.05024,9.225896476,52.38814829772672,41.05276577,274.96051277870623,0.4492593578271692,20.257209409666416,1050.1652119546623,1059.176934046436,3.1573532611786463,-0.456640702076972,3,-1.570579504065751,-1.6843604626799016,-1.440539791349789,-1.2477643017484958,0.1927754896012932,3.5652461834172318,37831.7128483861,-1.4090537595910737,121,69.55998775272788,70.19702705991743,67.78579603835547,0.7019702705991743,0.1415617786559881,0.15646795074483746,True,3.1903148371262056,-0.49039912555191206,3.208282062729064,37190.87113880954,55375.27987347201,76239.46461158888,1.0819746726000419,-0.41794861128006255,0.25902865304155703,0.40338067465938726,-0.4992780619048971,-1.0361146121662284,-2.2920495546996182,0.0,0.0,0.1707565390701944,0.0,0.0,-0.055649542509281204,-0.02838100970394054,0.004110836231740191,-0.41794861128006255,0.25902865304155703
AP0122,2026-05-31 17:39:00,False,70.19702705991743,69.55998775272788,0.00907501832870794,67.78579603835547,0.7019702705991743,0.1415617786559881,0.15646795074483746,35.06832,7.072,7.816667452000001,51.734024013168145,41.05276577,274.96051277870623,0.4581358469623688,20.559546987471666,1111.2389610719163,1118.4720138436812,2.9703187051164037,-0.25528413098867186,3,-1.3612350694347,-1.476092153893504,-1.1025009665561176,-1.207860342122718,-0.10535937556660047,4.48100046672206,39704.5447914459,0.41747739522968486,122,70.14900140914891,71.38927536616988,67.32431137186096,0.7138927536616989,0.09711335760622933,0.1889938887320717,True,3.0501814081895833,-0.3467614833188163,3.90465805388019,38586.73142530374,56191.608540783636,71453.95008389662,1.06084791293193,0.3466250973833567,1.0279554755079368,-0.33454319948124245,-2.671846248234395,-1.0361146121662284,-2.2920495546996182,0.0,0.0,0.1739279103923107,0.0,0.0,-0.055649542509281204,-0.1518786826107765,0.021998808281252297,0.3466250973833567,1.0279554755079368
AP0123,2026-06-01 01:19:00,False,71.38927536616988,70.14900140914891,0.017373393281545208,67.32431137186096,0.7138927536616989,0.09711335760622933,0.1889938887320717,35.11634,4.777,9.296597592000001,52.159969087596664,41.38141076,274.4602209748508,0.4499688509084896,18.593151977366293,1098.9078879728906,1059.75046660197,2.13190630180666,-0.19387495061337454,3,-1.3880759779525336,-1.473864502624585,-1.1701016190699007,-1.292948413617486,-0.12284679454758529,5.1795374899930975,42373.45307895513,0.19315679567291455,123,69.49960314497643,70.91459476986874,68.00491329730613,0.7091459476986873,0.12545983982435388,0.16539421247695874,True,2.1571694383115254,-0.247202439952666,4.746159849636732,41827.79039914722,56793.37450381205,66473.98412900358,1.0685583270402357,0.4581895129297068,0.6718138916991943,-0.44221894716044935,-1.8968662860115937,-1.0361146121662284,-2.2920495546996182,0.0,0.0,-0.28508494109729227,0.0,0.0,-0.055649542509281204,-0.10782564782633534,0.015617963716555655,0.4581895129297068,0.6718138916991943
AP0124,2026-06-01 09:24:00,False,70.91459476986874,69.49960314497643,0.019953461335910156,68.00491329730613,0.7091459476986873,0.12545983982435388,0.16539421247695874,35.60339999999999,6.29884,8.303786158,52.35415835962891,41.38141076,274.4602209748508,0.4535814386108877,18.445777509375276,1056.5649269132987,1062.770627918914,2.2833608443650784,-0.3372292182146254,4,-1.4032451673385737,-1.5579808584494124,-1.296507690336268,-1.260487628768296,0.036020061567971995,4.375245640386845,39693.11769480421,-1.088931337781176,124,64.00234748194958,64.66488603060837,68.6474340841311,0.6466488603060837,0.19046399806576092,0.16288714162815537,True,2.3780306991141256,-0.4374608873389926,3.8166732095386062,38646.55415930644,55618.97777599835,73517.48515441194,1.075380921370496,-0.07927238203076101,0.7770859591246712,0.07650927908933206,-2.1957318316223917,-1.0361146121662284,-2.2920495546996182,0.0,0.0,0.0394505166273894,0.0,0.0,-0.055649542509281204,-0.12481438936605319,0.01807869132919747,-0.07927238203076101,0.7770859591246712
AP0125,2026-06-01 17:03:00,False,64.66488603060837,64.00234748194958,0.01024572359634545,68.6474340841311,0.6466488603060837,0.19046399806576092,0.16288714162815537,34.39016,10.129280000000001,8.662684196,50.09678869839916,41.38141076,274.4602209748508,0.4383808381532993,18.533204957102487,1075.9875306127615,1074.2250972200293,3.132485276354757,-0.21198304042906907,3,-1.4906823432557772,-1.5438900064000156,-1.4045450899136773,-1.3339178249601846,-0.016845091765723463,2.1443771326855665,33997.18037809368,1.0126548720640662,125,64.54368986571316,64.97174973309644,73.85278442260177,0.6497174973309645,0.10105017716390223,0.2492323255051333,True,3.308257437823082,-0.39409265297815643,1.6594497743853172,30224.283300870222,54455.968760973,79777.46207984384,0.9134111098221305,0.35062832613045886,0.7585517448039548,-0.3384068924550656,-2.1431135235479384,-1.0361146121662284,-2.2920495546996182,0.0,0.0,0.03928262713412399,0.0,0.0,-0.055649542509281204,-0.12182334925031413,0.017645455295432915,0.35062832613045886,0.7585517448039548
AP0126,2026-06-02 00:40:00,False,64.97174973309644,64.54368986571316,0.00658839986827742,73.85278442260177,0.6497174973309645,0.10105017716390223,0.2492323255051333,36.57752,5.688879999999999,14.031175716,49.52761129586589,41.38141076,274.4602209748508,0.4419920896809352,18.717351610358044,1069.233651616648,1027.5204190107183,3.390864729130907,-0.34451375758561187,3,-1.4763659873681891,-1.562232289166293,-1.4083384001043762,-1.3034990849748753,0.10483931512950084,3.2051005644975925,33594.361050652595,-0.05427284672521182,126,68.14158472233768,68.99600333422,73.76050201273932,0.6899600333422001,0.12968348784886813,0.18035647880893171,True,3.3698871702405215,-0.3275437730576962,2.684701549571382,32477.365763282203,53944.60212333493,74712.57373544676,0.7869671034726987,-0.3874717384576286,0.5180573060831142,0.373966097869745,-1.4603540470557723,-1.0361146121662284,-2.2920495546996182,0.0,0.0,-0.2723165874347342,0.0,0.0,-0.055649542509281204,-0.0830125045401523,0.01202391369831266,-0.3874717384576286,0.5180573060831142
